Number,Name,Address,Latitude,Longitude
17044,17044 - PORTE DE SAINT OUEN,1 AVENUE DE LA PORTE DE SAINT OUEN - 75017 PARIS,48.89792240854517,2.32851451022192
14001,14001 - EDGAR QUINET,13 BOULEVARD EDGAR QUINET - 75014 PARIS,48.84115621648301,2.324448789519074
12021,12021 - COURTELINE,1 - 3  et 5 avenue Courteline (angle boulevard Soult) - 75012 PARIS,48.844373193657,2.41097245166824
3009,03009 - TEMPLE 113,76 RUE DU TEMPLE - 75003 PARIS,48.861581157730946,2.35660934144383
3004,03004 - REPUBLIQUE 23,19 PLACE DE LA REPUBLIQUE - 75003 PARIS,48.86707,2.36351
19105,19105 - PORTE BRUNET,FACE 1 AVENUE AMBROISE RENDU - 75019 PARIS,48.88365921093733,2.395719508193907
18001,18001 - DAMREMONT CAULAINCOURT,6 RUE DAMREMONT - 75018 PARIS,48.88727464264267,2.332648363845394
15108,15108 - LOURMEL - MARIE SKOBTSOV,84 RUE DE LOURMEL - 75015 PARIS,48.844974,2.287283
20030,20030 - PERE LACHAISE,54 BOULEVARD MENILMONTANT - 75020 PARIS,48.863411107404715,2.387133957573714
2020,02020 - OPERA CASANOVA,02 RUE DANIEL CASANOVA - 75002 PARIS,48.867623078056845,2.333268593101536
14104,14104 - LOSSERAND BOYER-BARRET,4 RUE BOYER BARRET - 75014 PARIS,48.833139,2.317377
11004,11004 - CHARONNE SAINT ANTOINE,3 RUE DE CHARONNE - 75011 PARIS,48.852255290042486,2.374027235613735
16022,16022 - RUE JEAN BOLOGNE,16 RUE JEAN BOLOGNE - 75016 PARIS,48.857566889784465,2.280027395306772
19106,19106 - GARE EMGP,35, rue de la Gare - 75019 PARIS,48.90162,2.37267
13010,13010 - PLACE D ITALIE AURIOL,FACE 11 PLACE D'ITALIE - 75013 PARIS,48.831582643774894,2.356708420760657
17107,17107 - BERTHIER STUART MERRIL,182 BOULEVARD BERTHIER - 75017 PARIS,48.88591312825616,2.293234151072418
42503,42503 - LENINE (ARCUEIL/GENTILLY),71 AVENUE VLADIMIR LITCH LENINE - 94110 ARCUEIL,48.8127462,2.3316847
13151,13151 - GARE D'AUSTERLITZ,GARE D'AUSTERLITZ - 75013 PARIS,48.84151,2.36543
3003,03003 - TURENNE BRETAGNE,4 RUE DES FILLES DU CALVAIRE - 75003 PARIS,48.86213223497159,2.364951386893752
13046,13046 - OUDINE PATAY,10 RUE EUGENE OUDINE - 75013 PARIS,48.825712903519616,2.375044300094851
20023,20023 - PELLEPORT BELGRAND,44 RUE PELLEPORT - 75020 PARIS,48.86500081847653,2.403980836377493
1012,01012 - BOURSE DU COMMERCE,FACE 29 RUE JEAN JACQUES ROUSSEAU - 75001 PARIS,48.86299816676784,2.341555077827231
13111,13111 - CIMETIERE DE GENTILLY,RUE DE LA POTERNE DES PEUPLIERS - 75013 PARIS,48.818574415839485,2.353260183740912
42008,42008 - CASANOVA (IVRY),128 AVENUE DANIEL CASANOVA - 94200 IVRY,48.81420628475591,2.384207013557983
12041,12041 - BOIS DE VINCENNES,AVENUE DAUMESNIL - 75012 PARIS,48.833654852830335,2.413463576486826
11009,11009 - RUE DES BOULETS,45 RUE DES BOULETS - 75011 PARIS,48.852193095437535,2.3890216505832
19031,19031 - MANIN CRIMEE,8 RUE MANIN - 75019 PARIS,48.8830298392804,2.38634884002286
23010,23010 - VOLTAIRE (LEVALLOIS),47 RUE VOLTAIRE - 92300 LEVALLOIS-PERRET,48.891962328964816,2.284204990113615
9017,09017 - TRUDAINE MARTYRS,01 RUE LALLIER - 75009 PARIS,48.88103214901626,2.340774412117837
12026,12026 - PARC DE BERCY,61 RUE DE BERCY - 75012 PARIS,48.83772145898209,2.382217337050408
12012,12012 - REUILLY DIDEROT,71 BOULEVARD DIDEROT - 75012 PARIS,48.847296310645035,2.385707672217665
5026,05026 - MOUFFETARD SAINT MEDARD,3 RUE PASCAL - 75005 PARIS,48.83899382454321,2.34993205295774
11045,11045 - SAINT SEBASTIEN FROISSARD,12 BD DES FILLES DU CALVAIRE - 75011 PARIS,48.861205051934334,2.367352328799597
32602,32602 - POULMARCH (LES LILAS),7 RUE JEAN POULMARCH - 93260 LES LILAS,48.8794000532367,2.41616066183218
18046,18046 - FOURCHE,12 RUE ETIENNE JOGELLE - 75018 PARIS,48.88794016394694,2.326124420314341
10014,10014 - BEAUREPAIRE,14 RUE DE MARSEILLE - 75010 PARIS,48.8716626619994,2.363933311380362
20042,20042 - PYRENEES ERMITAGE,300 RUE DES PYRENEES - 75020 PARIS,48.87215737993568,2.391739173776302
7023,07023 - BOURDONNAIS TOUR EIFFEL,QUAI BRANLY - 75007 PARIS,48.860897797941,2.29559959844703
18113,18113 - LEPIC,70 - 72 RUE LEPIC - 75018 PARIS,48.8875730709534,2.33432733641793
19027,19027 - SERRURIER,FACE 109 BOULEVARD SERURIER - 75019 PARIS,48.8806060535742,2.3978962906105
33102,33102 - JAURES 1 (PRE SAINT GERVAIS),RUE GABRIEL PERI ANGLE AVENUE JAURES - 93310 LE PRE SAINT GERVAIS,48.886526983267544,2.407468689386476
19026,19026 - DANUBE,53 RUE MIGUEL HIDALGO - 75019 PARIS,48.88195317244523,2.392496216649528
17028,17028 - PORTE DE COURCELLE,34 BOULEVARD DE REIMS - 75017 PARIS,48.88880002064895,2.296319931841717
17030,17030 - RENNEQUIN PEREIRE,143 BOULEVARD DE PEREIRE - 75017 PARIS,48.88363915389933,2.295152067446227
10017,10017 - GARE DE L'EST SAINT LAURENT,1 RUE DE LA FIDELITE - 75010 PARIS,48.874575036780286,2.356796765204903
15103,15103 - SQUARE DES CÉVENNES,01 RUE CAUCHY - 75015 PARIS,48.84341723238589,2.275108332056225
19025,19025 - BOTZARIS,FACE 80 RUE BOTZARIS - 75019 PARIS,48.8795614522371,2.38896041078391
8033,08033 - SAINT PHILIPPE DU ROULE,1 RUE DU CDT RIVIERE - 75008 PARIS,48.872787680846464,2.309722588932229
2107,02107 - THOREL,11 RUE THOREL - 75002 PARIS,48.87000061719652,2.348995518049354
12128,12128 - ROUTE DE LA PYRAMIDE- ECOLE DU BREUIL,Pyramide  (proche rond-point Route de la Ferme) - 75012 PARIS,48.82256,2.45877
20025,20025 - GAMBETTA GATINES,13 RUE DES GATINES - 75020 PARIS,48.8653941647232,2.397814475307571
14009,14009 - COTY TOMBE D'ISSOIRE,49 RUE DE LA TOMBE D'ISSOIRE - 75014 PARIS,48.83055599940998,2.33378329803361
11035,11035 - GONCOURT,140 AVENUE PARMENTIER - 75011 PARIS,48.86946960532872,2.371536810663942
18101,18101 - CHAMPIONNET,32 RUE CHAMPIONNET - 75018 PARIS,48.895470370399146,2.349865450921441
19123,19123 - QUAI DE METZ,7 QUAI DE METZ - 75019 PARIS,48.89106,2.3865
12033,12033 - SAINT EMILION,FACE 28 RUE FRANCOIS TRUFFAUT - 75012 PARIS,48.83350833245743,2.386133168700345
14035,14035 - MAINE GAITE,90 AVENUE DU MAINE - 75014 PARIS,48.83788362776244,2.322551640018162
20039,20039 - COURONNES,44 BOULEVARD DE BELLEVILLE - 75020 PARIS,48.868940642855314,2.381282601102786
16010,16010 - BELLES FEUILLES,4 RUE DES BELLES FEUILLES - 75016 PARIS,48.86585549636314,2.282859908979733
8052,08052 - WASHINGTON,2 RUE BALZAC - 75008 PARIS,48.87288299097443,2.299972932642669
17026,17026 - WAGRAM COURCELLES,105 RUE JOUFFROY D'ABBANS - 75017 PARIS,48.88185715074461,2.301138378176729
42702,42702 - LECLERC (KREMLIN BICETRE),73 RUE DU GENERAL LECLERC - 94270 LE KREMELIN BICETRE,48.81047749960048,2.358172896462481
14110,14110 - ABBE CARTON,89 RUE DE L'ABBE CARTON - 75014 PARIS,48.82774626607583,2.320714098089133
10152,10152 - GARE DU NORD 2,3 BOULEVARD DE DENAIN - 75010 PARIS,48.87904931076023,2.354159095958248
14107,14107 - PORTE DE MONTROUGE 2,2 AVENUE DE LA PORTE DE MONTROUGE - 75014 PARIS,48.82341630050286,2.322936857107952
15031,15031 - THEATRE,60 RUE DU THEATRE - 75015 PARIS,48.84817034136516,2.289906646457531
11010,11010 - ST ANTOINE GONNET,1 RUE DES BOULETS - 75011 PARIS,48.84925926211519,2.391754614194301
7021,07021 - BOSQUET SAINT DOMINIQUE,37 AVENUE BOSQUET - 75007 PARIS,48.85865170952645,2.303716580234576
16005,16005 - POINCARE VICTOR HUGO,89 AVENUE RAYMOND POINCARE - 75016 PARIS,48.870306124369975,2.285074541420228
21303,21303 - ILES (ISSY LES MOULINEAUX),ANGLE AVENUE JEAN MONNET ET BOULEVARD DES ILES -  92130 ISSY LES MOULINEAUX,48.8234505470138,2.249665298288027
13055,13055 - LAGROUA,18 RUE MARIE ANDREE LAGROUA - 75013 PARIS,48.828595283857425,2.380220606266108
21021,21021 - PARADIS (BOULOGNE-BILLANCOURT),FACE AU 128 RUE DES ENFANTS DU PARADIS - 92100 BOULOGNE BILLANCOURT,48.833174958910085,2.257005867300889
10025,10025 - ECLUSES SAINT MARTIN,148 QUAI DE JEMMAPES - 75010 PARIS,48.87742034308959,2.366011448983217
20121,20121 - MENILMONTANT BOYER,27 RUE BOYER - 75020 PARIS,48.868910127448686,2.392020489286297
19011,19011 - ROUVET DAMPIERRE,2 RUE ROUVET - 75019 PARIS,48.8933800500227,2.38499975689617
13038,13038 - CHOISY POINT D'IVRY,28 AVENUE DE CHOISY - 75013 PARIS,48.82190796881169,2.363334710614756
1102,01102 - FRANCAISE – MAUCONSEIL,6 RUE FRANCAISE - 75001 PARIS,48.8640650469499,2.34759791271647
15057,15057 - BOSSOUTROT - MARTIAL VALIN,face au 4 rue Lucien Bossoutrot angle Bd Martial Valin - 75015 PARIS,48.83654,2.27414
22101,22101 - GARE ROUTIERE ( SAINT CLOUD),GARE ROUTIERE - ARRET TRAM - 92210 SAINT CLOUD,48.843126205966946,2.222189235680779
20131,20131 - REPOS,41 RUE DU REPOS - 75020 PARIS,48.859358523592554,2.389613136684456
1003,01003 - RIVOLI SAINT DENIS,7 RUE SAINT DENIS - 75001 PARIS,48.859150287255645,2.347620087684511
17001,17001 - GUY MOQUET,RUE GUY MOQUET - 75017 PARIS,48.8928229630235,2.3268034898348
1010,01010 - PONT NEUF,10 RUE BOUCHER - 75001 PARIS,48.85946238924527,2.344366128446111
17016,17016 - BROCHANT,3 RUE BROCHANT - 75017 PARIS,48.88818698581028,2.316861143151153
11002,11002 - ROQUETTE THIERE,37 RUE DE LA ROQUETTE - 75011 PARIS,48.85510629540472,2.373424541930557
8004,08004 - MALESHERBES PASQUIER,FACE 4 BD MALESHERBES - 75008 PARIS,48.87042188343355,2.323288994791708
20113,20113 - PARC DE BELLEVILLE,30 RUE PIAT - 75020 PARIS,48.87195626635528,2.384981390278095
10036,10036 - AQUEDUC,80 RUE DE L'AQUEDUC - 75010 PARIS,48.88384326568884,2.367110644031659
42207,42207 - PARIS 3 (CHARENTON),136 RUE DE PARIS - 94220 CHARENTON,48.8266572063246,2.405876723011083
12028,12028 - VIVALDI,42 ALLEE VIVALDI - 75012 PARIS,48.841923663276546,2.389728979467376
5008,05008 - ST GERMAIN-DANTE,9 RUE DE DANTE - 75005 PARIS,48.850977229793614,2.346076825913541
2003,02003 - ALLEE PIERRE LAZAEFF,189 RUE SAINT DENIS - 75002 PARIS,48.86614574652862,2.350844595287827
1026,01026 - COLONEL DRIANT,PLACE DU LIEUTENANT HENRI KARCHER - 75001 PARIS,48.86343050194121,2.340169767017624
20112,20112 - JOURDAIN,3 RUE DU JOURDAIN - 75020 PARIS,48.87409248091576,2.389435908330615
16101,16101 - MALAKOFF,161 AVENUE MALAKOFF - 75016 PARIS,48.87669268743692,2.283457593383419
17110,17110 - LEGENDRE,83 RUE LEGENDRE - 75017 PARIS,48.8877723254283,2.32036786584418
10114,10114 - HOPITAL SAINT LOUIS,12 BIS RUE DE LA GRANGE AUX BELLES - 75010 PARIS,48.874794994841274,2.366669436984963
17031,17031 - PORTE DE CHAMPERET,PLACE DE LA PORTE DE CHAMPERET - 75017 PARIS,48.88561741628322,2.290781411279206
6021,06021 - BONAPARTE BEAUX ARTS,17 RUE DES BEAUX ARTS - 75006 PARIS,48.8564374096868,2.334797622948368
16031,16031 - BOULAINVILLIERS,51 RUE DES VIGNES - 75016 PARIS,48.85615074338874,2.275188414671189
16103,16103 - TRAKTIR,3 RUE TRAKTIR - 75016 PARIS,48.87279915599243,2.291508179426733
6027,06027 - VAUGIRARD DESGOFFE,2 RUE BLAISE DESGOFFE - 75006 PARIS,48.84612989154848,2.324240578144087
8030,08030 - MONTAIGNE,25 RUE BAYARD - 75008 PARIS,48.86729323621449,2.307691605650344
4105,04105 - MORLAND,17 BOULEVARD DU MORLAND - 75004 PARIS,48.84996003527753,2.363239868721318
20044,20044 - DAVOUT VOLGA,63 BOULEVARD DAVOUT / ANGLE 84 RUE VOLGA 75020 PARIS,48.852919679957296,2.410522909779111
12120,12120 - CONSERVATION,ROUTE DE LA CEINTURE DU LAC DAUMESNIL - 75012 PARIS,48.82772523704757,2.41827234236864
16018,16018 - FLANDRIN,2 BOULEVARD FLANDRIN - 75016 PARIS,48.86441140945903,2.272448647646471
41302,41302 - CHARLES DE GAULLE (NOGENT),FACE AU 60 AVENUE CHARLES DE GAULLES - 94130 NOGENT SUR MARNE,48.83648112918176,2.479464268709081
23004,23004 - COUTURIER 2 (LEVALLOIS),109 RUE  PAUL VAILLANT COUTURIER - 92300 LEVALLOIS,48.89819702263572,2.293848017974069
12109,12109 - CHAROLAIS,212 RUE DE CHARENTON - 75012 PARIS,48.840869459702354,2.387564334932072
9030,09030 - VICTOIR CHAUSSEE D ANTIN,79 RUE DE LA VICTOIRE - 75009 PARIS,48.87518586417745,2.332036313368639
18017,18017 - PECQUEUR,93 RUE CAULAINCOURT - 75018 PARIS,48.8896779050281,2.33817871442611
18107,18107 - CHARTRES,22-24 RUE DE CHARTRES - 75018 PARIS,48.88470686398326,2.35358041022707
7018,07018 - SEGUR ESTREES,23 AVENUE DE SEGUR - 75007 PARIS,48.85129433458901,2.309747615603337
10012,10012 - VINAIGRIERS,58 RUE DES VINAIGRIERS - 75010 PARIS,48.873267841170026,2.359323613430623
7022,07022 - PONT DE L'ALMA,3 AVENUE BOSQUET - 75007 PARIS,48.86164049957625,2.302250344175951
35012,35012 - CANDALE (PANTIN),FACE AU 12 RUE CANDALE - 93500 PANTIN,48.889485840195675,2.414307515111288
1009,01009 - PONT NEUF - 14,14 RUE DU PONT NEUF - 75001 PARIS,48.860245194532624,2.344333545273837
15051,15051 - ROLLET,1 PLACE HENRI ROLLET - 75015 PARIS,48.83598100445596,2.293467119128608
20107,20107 - STADE MARYSE HILSZ,26 RUE MARYSE HILSZ - 75020 PARIS,48.851285276158144,2.412733641628248
8012,08012 - CLICHY,10 BOULEVARD DES BATIGNOLLES SUR TPC - 75008 PARIS,48.883318044354574,2.326207175385489
3012,03012 - GAITE LYRIQUE,FACE 8 RUE SALOMON DE CAUS - 75003 PARIS,48.86749798940664,2.353660816249226
10105,10105 - BONNE NOUVELLE PROP2,2 RUE DE MAZAGRAN - 75010 PARIS,48.870278078579595,2.351281636686514
9033,09033 - HAVRE CAUMARTIN,FACE 45 RUE CAUMARTIN - 75009 PARIS,48.872795019872605,2.328315742616178
13034,13034 - EDISON,54 AVENUE EDISON - 75013 PARIS,48.82902666973469,2.361069024089417
17013,17013 - LEGENDRE,62 RUE LEGENDRE - 75017 PARIS,48.885437730894544,2.316473835914172
31004,31004 - PARIS 2 (MONTREUIL),175/179 RUE DE PARIS - 93100 MONTREUIL,48.85550131286469,2.422055733613231
9106,09106 - AUBER,3 RUE BOUDREAU - 75009 PARIS,48.87219025140095,2.329423494000903
16028,16028 - MILLET - JEAN DE LA FONTAINE,12 RUE FRANCOIS MILLET - 75016 PARIS,48.85100487466529,2.272469482915694
18034,18034 - LEIBNITZ,50 RUE LEIBNITZ - 75018 PARIS,48.896328348515986,2.333390423834684
5010,05010 - SAINT MICHEL HENRI BARBUSSE,1 RUE HENRI BARBUSSE - 75005 PARIS,48.84375698130157,2.339306721981416
12102,12102 - DIDEROT BERCY,224 RUE DE BERCY - 75012 PARIS,48.84618800146489,2.37040616152132
5019,05019 - POISSY,8-10 RUE DE POISSY - 75005 PARIS,48.84969041137042,2.352970183602024
16038,16038 - RUE MOLITOR,RUE MOLITOR - 75016 PARIS,48.84509712653168,2.265724147895062
9022,09022 - LAFITTE ROSSINI,19 RUE ROSSINI - 75009 PARIS,48.87334627510507,2.337980867701675
11030,11030 - SAINT MAUR OBERKAMPF,80 RUE OBERKAMPF - 75011 PARIS,48.86530798423503,2.376019912019568
16130,16130 - BOIS DE BOULOGNE / PORTE DE LA MUETTE 2,AVENUE LOUIS BARTHOU / PLACE DE LA COLOMBIE - 75016 PARIS,48.863757931035046,2.267504683574771
43009,43009 - MURS DU PARC (VINCENNES),AVENUE DES MURS DU PARC - 94300 VINCENNES,48.84696126017499,2.452237396596088
1001,01001 - ILE DE LA CITE PONT NEUF,41 QUAI DE L'HORLOGE - 75001 PARIS,48.857091635218225,2.341747995157864
18044,18044 - CLICHY,132 BOULEVARD DE CLICHY - 75018 PARIS,48.88412710804656,2.328807098192234
23001,23001 - COUTURIER 1 (LEVALLOIS),2 RUE PAUL VAILLANT COUTURIER - 92300 LEVALLOIS,48.8936146524531,2.277618727223195
17046,17046 - MAC MAHON,18 AVENUE MAC MAHON - 75017 PARIS,48.8775320841302,2.29451253605293
19018,19018 - CITÉ DE LA MUSIQUE,FACE 210 AVENUE JEAN JAURES - 75019 PARIS,48.8887860708258,2.39268612206715
16033,16033 - MICHEL ANGE AUTEUIL,85 RUE JEAN DE LA FONTAINE - 75016 PARIS,48.84842761367387,2.265253821160005
14031,14031 - DIDOT CHATEAU,13 RUE DIDOT - 75014 PARIS,48.8337,2.3215
17021,17021 - WAGRAM (17EME ARR.),RUE JOUFFROY D'ABBANS - 75017 PARIS,48.8842894403224,2.305497444260642
34010,34010 - DIDEROT 2 (SAINT OUEN),FACE 61-63 RUE DIDEROT- 93400 SAINT OUEN,48.91157045930829,2.333910127129224
22006,22006 - PIERRET (NEUILLY),33 RUE PIERRET - 92200 NEUILLY SUR SEINE,48.883026659159576,2.260096983931875
19014,19014 - LORRAINE,28 RUE DE LORRAINE - 75019 PARIS,48.886335082615275,2.38246120055766
15038,15038 - PLACE ADOLPHE CHERIOUX,18 PLACE ADOLPHE CHERIOUX - 75015 PARIS,48.839635080561905,2.300654459291639
20043,20043 - CHARONNE AVRON,48 BOULEVARD DE CHARONNE - 75011 PARIS,48.85160266522164,2.398403047037931
20036,20036 - MENILMONTANT - PELLEPORT,164 RUE DE MENILMONTANT - 75020 PARIS,48.87068263384462,2.398959602331646
18114,18114 - LEPIC VERON,35 RUE VERON - 75018 PARIS,48.885257971348466,2.334617735640665
9035,09035 - PLACE DE BUDAPEST,38 RUE DE LONDRES - 75009 PARIS,48.87775323400056,2.327339290714228
5021,05021 - JUSSIEU,41 RUE JUSSIEU - 75005 PARIS,48.847184641150214,2.353398379689353
18006,18006 - MARCHE ST-PIERRE,PLACE SAINT PIERRE - 75018 PARIS,48.88469160640549,2.344139285947184
4015,04015 - MAIRIE DU 4 EME,25 RUE DU PONT LOUIS PHILIPPE - 75004 PARIS,48.8559658562102,2.35638115487306
35009,35009 - LOLIVE 1 (PANTIN),104 AVENUE LOLIVE - 93500 PANTIN,48.892139409307205,2.409107737701187
17012,17012 - MAIRIE DU 17EME,FACE 16 RUE DES BATIGNOLLES - 75017 PARIS,48.884101293163106,2.322206025347343
19029,19029 - SEINE FLANDRE,51 QUAI DE LA SEINE - 75019 PARIS,48.88679881177337,2.374719516795626
10004,10004 - METZ,7 RUE DE METZ - 75010 PARIS,48.870893425955984,2.353521565011111
2010,02010 - BOULEVARD MONTMARTRE,21 RUE D'UZES - 75002 PARIS,48.87077575727228,2.343163334385358
21003,21003 - JAURES 1 (BOULOGNE-BILLANCOURT),2 BOULEVARD JEAN JAURES -  92100 BOULOGNE-BILLANCOURT,48.8456381388333,2.23701147134366
13036,13036 - TOLBIAC NATIONALE,86 RUE TOLBIAC - 75013 PARIS,48.82690019971573,2.365177603483576
42014,42014 - CACHIN (IVRY),PLACE MARCEL CACHIN - 94200 IVRY SUR SEINE,48.81414053750237,2.390909368067142
14117,14117 - MOUCHOTTE,9 RUE DU COMMANDANT MOUCHOTE 75014 PARIS,48.8393250250604,2.32095412572888
10031,10031 - AQUEDUC,48 RUE LOUIS BLANC - 75010 PARIS,48.88199720999019,2.363625214552995
13053,13053 - CHEVALERET TOLBIAC,56 RUE CHEVALERET - 75013 PARIS,48.82941013459557,2.375934558013933
9010,09010 - CADET,1/3 RUE DE ROCHECHOUART - 75009 PARIS,48.876719895109,2.344393021853951
1002,01002 - PLACE DU CHATELET,14 AVENUE VICTORIA - 75001 PARIS,48.857940092963034,2.347010058114489
16107,16107 - GODARD,2 RUE BENJAMIN GODARD - 75016 PARIS,48.86598324102434,2.275725635731198
13118,13118 - PATAY REGNAULT,36-38 RUE REGNAULT - 75013 PARIS,48.82434285685922,2.376060091685724
20013,20013 - PLACE DE LA REUNION,106 RUE ALEXANDRE DUMAS - 75020 PARIS,48.85535513998681,2.399728589689724
17105,17105 - PALADINES,18 BOULEVARD D'AURELLE DE PALADINES - 75017 PARIS,48.883498081948446,2.28201558962579
17043,17043 - PLACE GENERAL KOENIG,10 RUE BELIDOR - 75017 PARIS,48.88023362761321,2.285380679473588
14037,14037 - JEAN MOULIN,56 AVENUE JEAN MOULIN - 75014 PARIS,48.82570981702807,2.321849987344236
8005,08005 - MADELEINE,04 PLACE DE LA MADELEINE - 75008 PARIS,48.86909008833763,2.324429630496505
5003,05003 - GAY LUSSAC LE GOFF,9 RUE LE GOFF - 75005 PARIS,48.84623928170344,2.341324916011569
11037,11037 - FAUBOURG DU TEMPLE PLACE DE LA REPUBLIQUE,2 RUE DU FAUBOURG DU TEMPLE - 75011 PARIS,48.868,2.36498
16002,16002 - PERGOLESE,FACE 25 RUE PERGOLESE - 75016 PARIS,48.87518496111192,2.284219432060596
17041,17041 - PORTE DE VILLIERS,51 RUE GUERSANT - 75017 PARIS,48.88287775178599,2.287667370814871
8102,08102 - LAMENAIS WASHINGTON,1 RUE LAMENNAIS - 75008 PARIS,48.87355533448877,2.303288666125152
11027,11027 - SAINT AMBROISE PARMENTIER,17 RUE SAINT AMBROISE - 75011 PARIS,48.8621350384716,2.377229858571335
10001,10001 - JOHANN STRAUSS,FACE 50 RUE RENE BOULANGER - 75010 PARIS,48.86849994171273,2.359970049607283
15021,15021 - CROIX NIVERT,DEV 2 RUE JOSEPH LOUVILLE - 75015 PARIS,48.844806421735925,2.297572005982148
9113,09113 - BLEUE,5 RUE BLEUE - 75009 PARIS,48.87582185503067,2.347303230302456
17040,17040 - TERNES PEREIRE,227 BOULEVARD PEREIRE SUR TPC - 75017 PARIS,48.879813218337546,2.287956452342442
41203,41203 - STALINGRAD (FONTENAY SOUS BOIS),14 AVENUE STALINGRAD - 94120 FONTENAY SOUS BOIS,48.850125232056115,2.455529172111142
15010,15010 - CAMBRONNE,FACE 3 BD GARIBALDI - 75015 PARIS,48.84757532146731,2.30286310050181
2015,02015 - OPERA - CAPUCINES,25 RUE LOUIS LE GRAND - 75002 PARIS,48.870508937203915,2.334054461939329
34011,34011 - DHALENNE (SAINT OUEN),FACE AU 61 RUE ALBERT DHALENNE - 93400 SAINT OUEN,48.914188312399,2.33208283587176
31706,31706 - CHATEAU (BAGNOLET),RUE DU CHATEAU - 93170 BAGNOLET,48.86302549226599,2.415622204179507
16123,16123 - MAHATMA GANDHI,Avenue du Mahatma Gandhi face à la Fondation Louis Vuitton dans le Bois de Boulogne - 75016 PARIS,48.876356,2.264205
12002,12002 - LACUEE,17 RUE LACUEE - 75012 PARIS,48.849215862624035,2.370503423869599
12036,12036 - REUILLY,116 RUE DE REUILLY - 75012 PARIS,48.84030274499962,2.394630398715453
14004,14004 - PORT ROYAL COCHIN,111 BD PORT ROYAL - 75014 PARIS,48.838431825491696,2.340794666870659
8001,08001 - PETIT PALAIS,AV. DUTUIT - 75008 PARIS,48.866843803252216,2.315779713410026
3101,03101 - PORTE SAINT MARTIN,62 RUE MESLAY - 75003 PARIS,48.86863640502551,2.355591592778568
10010,10010 - JACQUES BONSERGENT,FACE 8 PLACE JACQUES BONSERGENT - 75010 PARIS,48.87099998982137,2.361141436574885
18029,18029 - POTEAU,1 RUE EMILE BLEMONT - 75018 PARIS,48.89453090447961,2.341541339092219
21005,21005 - MORIZET (BOULOGNE-BILLANCOURT),20 AVENUE ANDRE MORIZET - 92100 BOULOGNE-BILLANCOURT,48.834953979664654,2.241688247102405
18025,18025 - MAIRIE DU 18 EME,81 RUE MONT-CENIS - 75018 PARIS,48.892925653432606,2.344517921162641
7003,07003 - BON MARCHE,RUE VELPEAU - 75007 PARIS,48.85123038028847,2.325070038738617
10113,10113 - PARMENTIER LOUVEL-TESSIER,151 AVENUE PARMENTIER - 75010 PARIS,48.87137987425661,2.369896383666685
12030,12030 - WATTIGNIES,245 RUE DE CHARENTON - 75012 PARIS,48.83667579640627,2.391795855555629
10161,10161 - GARE DE L'EST,FACE 129 RUE DU FBG SAINT MARTIN - 75010 PARIS,48.875670112481366,2.359509937592322
12123,12123 - CHATEAU DE VINCENNES,COURS DES MARECHAUX - 94300 VINCENNES,48.84423193255657,2.439209537709179
18122,18122 - BINET,5 RUE BINET - 75018 PARIS,48.899268863316706,2.342963477309899
908,00908 - PORT DU GROS CAILLOU (STATION MOBILE),BERGES DE SEINE, ESCALIER PORT DU GROS CAILLOU - 75007 PARIS,48.862905,2.306366
12126,12126 - AVENUE DE GRAVELLE,FACE 71 AVENUE DE GRAVELLE - 75012 PARIS,48.824407767562604,2.418455004234756
14006,14006 - SAINT JACQUES TOMBE ISSOIRE,46 BOULEVARD SAINT JACQUES - 75014 PARIS,48.833190318752514,2.336933391248149
17117,17117 - PEREIRE SAUSSURE,2 BIS BOULEVARD PEREIRE - 75017 PARIS,48.888185641932566,2.310120536549759
8015,08015 - ROQUEPINE,4 RUE ROQUEPINE - 75008 PARIS,48.8734861693498,2.32028123421063
19119,19119 - BOURET PAILLERON,20 RUE EDOUARD PAILLERON - 75019 PARIS,48.8805744614225,2.376853000562019
6003,06003 - SAINT SULPICE,15 RUE DU VIEUX COLOMBIER - 75006 PARIS,48.851647848142655,2.33081707438869
8113,08113 - PLACE ST AUGUSTIN,5 PLACE SAINT AUGUSTIN - 75008 PARIS,48.874923109802,2.319395144377322
18012,18012 - DOUDEAUVILLE STEPHENSON,51 RUE STEPHENSON - 75018 PARIS,48.888864896056646,2.355966721417555
21310,21310 - KLEBER (ISSY LES MOULINEAUX),4 RUE KLEBER - 92130 ISSY LES MOULINEAUX,48.82692976736927,2.272250431956518
13025,13025 - PLACE DE RUNGIS,FACE 35 RUE DE LA FONTAINE A MULARD - 75013 PARIS,48.82245594764965,2.347382729482953
31702,31702 - CURIE (BAGNOLET),40 PIERRE ET MARIE CURIE - 93170 BAGNOLET,48.870658012858954,2.424046437536216
43401,43401 - GARE RER (JOINVILLE),PARC DU STATIONNEMENT / GARE RER - 94340 JOINVILLE-LE-PONT,48.819954101228014,2.464025504702534
11025,11025 - FROMENT BREGUET,9 RUE FROMENT - 75011 PARIS,48.8570414504784,2.37289470306807
11013,11013 - NATION VOLTAIRE,5 PLACE DE LA NATION - 75011 PARIS,48.8492766381855,2.39493447775012
15114,15114 - PASTEUR COTENTIN,FACE 1 RUE DU COTENTIN - 75015 PARIS,48.838936909959585,2.316168412063174
17037,17037 - BAYEN PEREIRE,40 RUE BAYEN - 75017 PARIS,48.881830717501,2.29214066582886
